,age,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,pcall,age2,young_student,rejecter,old_retired,is_mon_fri
34092,32,0,1,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34093,31,0,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,81,0,1,0,0
34094,36,0,2,0,0,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,16,0,0,0,0
34095,52,1,1,0,0,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,144,0,0,0,0
34096,27,0,1,0,1,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,169,0,0,0,0
34097,36,1,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,1,0,0
34098,36,0,1,0,1,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,1,0,0
34099,26,0,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,196,0,1,0,0
34100,34,1,1,0,0,0,1,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34101,32,1,1,0,0,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,0,0,0
34102,35,0,1,0,0,0,1,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,1,0,0
34103,27,0,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34104,29,1,0,0,1,0,0,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,1,0,0
34105,34,1,2,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,1,0,0
34106,24,1,0,0,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,0,0,0
34107,30,1,0,0,0,0,1,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,1,0,0
34108,43,1,1,0,1,0,1,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,9,0,0,0,0
34109,31,0,2,0,1,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,81,0,1,0,0
34110,43,1,0,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,9,0,1,0,0
34111,41,1,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,0,0,0
34112,31,0,0,0,0,1,1,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34113,31,0,2,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,81,0,0,0,0
34114,29,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34115,35,1,2,0,0,1,1,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,25,0,0,0,0
34116,33,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34117,29,1,0,0,1,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,1,0,0
34118,27,1,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34119,30,0,1,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,1,1,100,0,0,0,0
34120,31,0,0,1,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34121,28,0,1,0,1,0,0,9.52995706295831,2,1,1,1,-1.8,92.89299999999999,-46.2,0,1,144,0,0,0,0
34122,35,1,2,0,1,0,0,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,25,0,1,0,0
34123,39,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,1,0,0
34124,46,1,0,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,0,0,0
34125,55,0,1,0,0,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,225,0,1,0,0
34126,39,0,2,0,1,0,0,9.52995706295831,9,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,1,0,0
34127,34,0,1,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,0,0,0
34128,32,1,2,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,0,0,0
34129,57,1,1,1,1,0,0,9.52995706295831,7,1,2,1,-1.8,92.89299999999999,-46.2,0,1,289,0,1,0,0
34130,32,1,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,0,0,0
34131,27,1,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,1,0,0
34132,31,1,0,1,0,0,1,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34133,30,0,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,0,0,0
34134,40,1,0,1,1,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,0,0,1,0,0
34135,35,1,0,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,25,0,1,0,0
34136,38,0,0,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,1,1,4,0,1,0,0
34137,35,0,1,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,25,0,1,0,0
34138,32,0,0,0,1,1,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34139,42,0,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,0,0,0
34140,29,1,2,0,0,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,0,0,0
34141,33,1,0,1,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34142,38,0,0,0,0,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,4,0,1,0,0
34143,38,1,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34144,28,0,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,144,0,1,0,0
34145,49,1,1,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34146,30,1,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,1,0,0
34147,45,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,0,0,0
34148,27,0,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34149,34,1,1,1,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,1,0,0
34150,59,1,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,361,0,0,1,0
34151,56,1,0,0,1,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,1,0,0
34152,36,1,0,0,0,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,1,0,0
34153,34,1,0,0,1,1,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34154,44,1,0,0,0,0,1,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,0,0,0
34155,24,0,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,1,0,0
34156,29,1,1,0,1,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34157,32,0,2,0,1,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,0,0,0
34158,42,1,1,0,0,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,0,0,0
34159,42,1,1,0,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34160,38,1,0,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,4,0,0,0,0
34161,33,1,0,1,0,1,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34162,27,1,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,1,0,0
34163,27,0,1,0,0,0,1,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,169,0,0,0,0
34164,51,1,0,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,1,0,0
34165,42,0,1,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,4,0,0,0,0
34166,29,0,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,0,0,0
34167,49,1,0,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34168,48,1,0,0,0,0,1,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34169,32,0,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34170,26,0,1,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,196,1,0,0,0
34171,34,0,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34172,32,0,1,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34173,34,0,1,0,0,0,1,9.52995706295831,8,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,0,0,0
34174,36,1,2,0,0,0,0,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,0,0,0
34175,57,1,0,1,0,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,289,0,1,0,0
34176,42,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34177,46,0,0,1,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,0,0,0
34178,33,0,2,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,0,0,0
34179,39,1,0,1,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,1,0,0
34180,40,1,1,0,1,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,0,0,0,0,0
34181,27,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34182,39,1,1,0,0,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,1,0,0
34183,27,0,0,0,1,0,1,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,1,0,0
34184,29,0,2,0,1,0,1,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,0,0,0
34185,33,0,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,0,0,0
34186,34,0,2,0,0,1,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,0,0,0
34187,32,0,1,1,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34188,53,1,0,0,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34189,21,0,1,0,0,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,361,1,0,0,0
34190,36,0,1,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,16,0,0,0,0
34191,32,0,1,0,0,1,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34192,29,0,1,0,1,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,1,0,0
34193,28,1,0,0,0,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,144,0,1,0,0
34194,33,0,0,0,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,0,0,0
34195,27,1,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34196,31,1,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,1,0,81,0,1,0,0
34197,44,1,1,0,0,1,1,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,0,0,0
34198,33,0,0,0,0,1,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34199,49,1,0,1,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34200,49,1,0,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34201,38,1,2,0,1,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,1,1,4,0,0,0,0
34202,51,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,121,0,1,0,0
34203,36,1,1,0,0,1,1,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,1,0,0
34204,58,1,0,0,0,0,1,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,324,0,0,0,0
34205,29,0,1,0,1,0,0,9.52995706295831,7,0,1,0,-1.8,92.89299999999999,-46.2,1,1,121,0,0,0,0
34206,37,1,2,1,1,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,9,0,0,0,0
34207,32,0,2,0,1,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,0,0,0
34208,34,1,2,0,0,1,0,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,0,0,0
34209,33,0,0,0,0,1,1,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34210,43,1,0,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,9,0,1,0,0
34211,27,1,1,0,0,0,0,9.52995706295831,11,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34212,38,1,0,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,4,0,0,0,0
34213,52,1,2,0,0,0,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,1,1,144,0,0,0,0
34214,34,1,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34215,34,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34216,35,0,2,0,0,0,0,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,0,0,0
34217,28,0,1,0,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,144,1,0,0,0
34218,33,1,0,1,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34219,29,0,0,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,1,0,0
34220,32,1,2,0,1,1,0,9.52995706295831,9,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,0,0,0
34221,29,1,0,1,1,0,1,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34222,46,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,1,0,0
34223,45,1,1,1,1,0,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,1,0,0
34224,27,0,1,0,1,1,0,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,169,0,0,0,0
34225,29,1,2,0,1,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,121,0,0,0,0
34226,25,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,225,0,1,0,0
34227,42,1,0,0,0,1,0,9.52995706295831,5,0,1,0,-1.8,92.89299999999999,-46.2,0,1,4,0,1,0,0
34228,32,1,0,1,0,0,1,9.52995706295831,3,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34229,31,0,0,0,0,0,1,9.52995706295831,4,0,1,0,-1.8,92.89299999999999,-46.2,0,1,81,0,1,0,0
34230,29,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34231,30,0,0,0,0,0,0,9.52995706295831,8,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,1,0,0
34232,27,1,1,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34233,29,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34234,26,0,0,1,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,196,0,1,0,0
34235,32,0,0,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34236,29,0,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34237,28,0,2,0,1,1,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,144,0,0,0,0
34238,35,0,1,0,0,0,1,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,0,0,0
34239,23,0,0,0,0,1,0,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,289,0,0,0,0
34240,48,0,0,1,1,0,0,9.52995706295831,7,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34241,31,0,2,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34242,29,0,1,0,0,0,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,0,0,0
34243,29,0,1,0,1,0,1,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,0,0,0
34244,59,1,0,0,1,0,0,9.52995706295831,6,0,1,0,-1.8,92.89299999999999,-46.2,0,1,361,0,0,0,0
34245,48,1,0,1,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,1,0,0
34246,38,0,0,0,0,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34247,24,1,2,0,1,0,1,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,0,0,0
34248,37,1,1,0,1,1,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,9,0,1,0,0
34249,33,1,1,0,0,0,0,9.52995706295831,2,0,1,0,-1.8,92.89299999999999,-46.2,0,1,49,0,1,0,0
34250,31,0,0,0,1,0,1,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34251,26,1,1,0,1,1,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,196,0,0,0,0
34252,30,1,0,0,1,0,1,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,0,0,0
34253,29,1,0,0,0,0,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34254,31,0,2,0,1,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34255,38,1,0,0,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34256,36,0,2,0,1,0,0,9.52995706295831,8,0,1,0,-1.8,92.89299999999999,-46.2,0,1,16,0,0,0,0
34257,36,1,0,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,1,0,0
34258,38,1,1,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34259,47,1,0,1,0,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,1,0,0
34260,28,0,1,0,1,0,0,9.52995706295831,8,0,0,0,-1.8,92.89299999999999,-46.2,0,0,144,1,0,0,0
34261,33,0,2,0,0,0,0,9.52995706295831,5,0,0,0,-1.8,92.89299999999999,-46.2,0,0,49,0,0,0,0
34262,33,1,0,0,0,1,1,9.52995706295831,6,0,1,0,-1.8,92.89299999999999,-46.2,0,1,49,0,1,0,0
34263,24,0,0,1,1,1,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,1,0,0
34264,38,1,1,1,1,0,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34265,24,1,1,0,1,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,0,0,0
34266,30,0,1,0,0,0,0,9.52995706295831,15,0,1,0,-1.8,92.89299999999999,-46.2,0,1,100,0,1,0,0
34267,26,0,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,196,0,0,0,0
34268,36,1,2,0,1,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,16,0,0,0,0
34269,32,0,0,0,1,0,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,64,0,1,0,0
34270,30,0,1,0,1,0,0,9.52995706295831,8,0,1,0,-1.8,92.89299999999999,-46.2,0,1,100,0,0,0,0
34271,22,0,1,0,1,0,1,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,324,1,0,0,0
34272,27,1,1,0,1,0,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,1,0,0
34273,35,1,0,1,1,1,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,25,0,1,0,0
34274,27,0,2,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,169,0,0,0,0
34275,43,1,0,0,0,1,0,9.52995706295831,2,1,1,1,-1.8,92.89299999999999,-46.2,1,1,9,0,1,0,0
34276,33,1,1,0,0,1,0,9.52995706295831,8,0,1,0,-1.8,92.89299999999999,-46.2,0,1,49,0,0,0,0
34277,34,1,0,1,1,0,0,9.52995706295831,6,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,1,0,0
34278,30,1,0,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,100,0,0,0,0
34279,31,1,1,0,1,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34280,34,1,1,0,1,0,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,36,0,0,0,0
34281,48,1,2,1,0,0,0,9.52995706295831,6,0,0,0,-1.8,92.89299999999999,-46.2,0,0,64,0,0,0,0
34282,31,1,0,0,1,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,1,0,0
34283,31,0,1,0,0,0,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,81,0,0,0,0
34284,43,1,1,1,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,1,0,9,0,1,0,0
34285,23,0,0,0,0,0,0,9.52995706295831,11,0,0,0,-1.8,92.89299999999999,-46.2,0,0,289,0,0,0,0
34286,31,1,2,1,0,0,0,9.52995706295831,4,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34287,24,0,0,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,256,0,1,0,0
34288,33,1,0,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,1,0,49,0,1,0,0
34289,27,1,2,1,0,0,1,9.52995706295831,5,0,1,0,-1.8,92.89299999999999,-46.2,0,1,169,0,1,0,0
34290,30,1,0,0,1,0,0,9.52995706295831,11,0,1,0,-1.8,92.89299999999999,-46.2,0,1,100,0,1,0,0
34291,29,1,0,1,0,0,0,9.52995706295831,8,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34292,20,0,0,1,1,0,0,9.52995706295831,7,0,0,0,-1.8,92.89299999999999,-46.2,0,0,400,0,1,0,0
34293,39,1,1,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,1,0,1,0,0
34294,40,1,1,0,1,0,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,0,0
34295,26,0,0,0,1,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,196,0,1,0,0
34296,35,0,1,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,1,0,0
34297,23,1,0,0,0,0,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,289,0,1,0,0
34298,38,1,0,0,0,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,0,0,4,0,1,0,0
34299,34,1,2,0,0,0,0,9.52995706295831,8,0,0,0,-1.8,92.89299999999999,-46.2,0,0,36,0,0,0,0
34300,29,0,1,0,1,1,0,9.52995706295831,10,0,0,0,-1.8,92.89299999999999,-46.2,0,0,121,0,1,0,0
34301,44,1,1,0,1,0,0,9.52995706295831,1,0,0,0,-1.8,92.89299999999999,-46.2,1,0,16,0,1,0,0
34302,45,1,1,0,1,0,0,9.52995706295831,2,0,0,0,-1.8,92.89299999999999,-46.2,0,0,25,0,0,0,0
34303,31,0,2,0,1,1,0,9.52995706295831,3,0,0,0,-1.8,92.89299999999999,-46.2,0,0,81,0,0,0,0
34304,28,1,1,0,1,1,0,9.52995706295831,1,0,1,0,-1.8,92.89299999999999,-46.2,0,1,144,0,1,0,0
